,0.1_napp,0.3_napp,0.5_napp,0.7_napp,kx,0.1_kapp,0.3_kapp,0.5_kapp,0.7_kapp
76,1.253272832288774,1.6174898625773788,1.95146551362868,2.267432152794573,11.768119524349991,0.13121880004449193,0.49114829925057496,0.9277102362591658,1.4065104103199988
77,1.2338341209952646,1.5699520743559718,1.8781769142361988,2.170918708300572,12.91549665014884,0.1291138251541008,0.47997550233472325,0.9062216231359347,1.3768460065806805
78,1.215580551597899,1.5256423439157447,1.810025203030749,2.081037676349991,14.174741629268063,0.12709929274877826,0.46909248293884837,0.884812925599059,1.34646011845168
79,1.1984171923765612,1.484255817499729,1.7465201325755908,1.997240650928755,15.556761439304722,0.12517109792896866,0.45850321341947137,0.8635390355809354,1.3155099290874834
80,1.1822625273871001,1.445484448115337,1.687198634998435,1.9189626680384384,17.07352647470692,0.12332579149534724,0.44819778488549233,0.8424402619747038,1.2841099464730372
81,1.1670285263316644,1.4090888642362787,1.63162737569583,1.8456424620575245,18.73817422860385,0.12155821946135938,0.43817803833215246,0.8215446199746872,1.2523427195715946
82,1.1526460820419475,1.3748156589330154,1.5794007026484036,1.776733125421629,20.565123083486537,0.1198648071308505,0.4284281696849253,0.8008680658565365,1.2202651310141632
83,1.1390460774516085,1.3424579956253841,1.5301357788499252,1.711704462789842,22.570197196339215,0.118241323424104,0.4189426336801071,0.7804137298557446,1.1879104895445485
84,1.126159151814854,1.3118054965163446,1.4834739158584545,1.650040719856413,24.770763559917114,0.11668293185861495,0.4097040566616547,0.7601743100208874,1.1552891064917694
85,1.1139250137285248,1.2826400711801702,1.4390407928264264,1.5912384820999215,27.185882427329428,0.11518552040384045,0.400686448793651,0.7401173579296692,1.122391168936769
86,1.1022746229476905,1.2547645612156457,1.396508677516812,1.5348116832851861,29.836472402833405,0.11374348590200642,0.3918655782503084,0.7202171220198317,1.0891971949454116
87,1.0911436158711514,1.22800204343255,1.3555577831432866,1.4803112096866653,32.745491628777316,0.1123515825189636,0.3832205828809257,0.7004427857408746,1.0557007165298895
88,1.0804732965115231,1.2021821645655024,1.3159157496161504,1.4273661059453486,35.938136638046295,0.11100512285507774,0.3747304759158522,0.6807826083180671,1.021945861166595
89,1.070219036269021,1.1771884110316089,1.2774004201624996,1.3757506545159892,39.4420605943766,0.10970108570482956,0.36639108309280405,0.6612690190341216,0.9880780067767416
90,1.060362514448398,1.1529858393303185,1.2399764937406397,1.3254561349771965,43.287612810830616,0.10843963851512275,0.3582241854630636,0.642007124069385,0.9543918140985054
91,1.0509260881549818,1.1296573568768722,1.2038119769667897,1.2767807584807829,47.50810162102798,0.10722584802186495,0.3502882331575168,0.6231978394708386,0.921370170963093
92,1.0419830961314447,1.1074287551508408,1.1693104544655004,1.2303469109067444,52.140082879996896,0.10607079893942728,0.34268413703468503,0.6051437426264946,0.8896700092398193
93,1.0336612552179356,1.0866634653138196,1.1370870968345144,1.1870541102094816,57.223676593502205,0.10499187918171399,0.3355504614172422,0.5882237029668241,0.8600544833182465
94,1.0261259014828779,1.0678180451386086,1.1078842859663915,1.1479343726397622,62.802914418342596,0.10401056159688153,0.3290469994983212,0.5728420528794891,0.8332720717692784
95,1.0195488063059102,1.0513481578718114,1.0824149356297668,1.1139314029322194,68.92612104349702,0.10314856457774176,0.3233237736822991,0.559349210559728,0.8099091153204229
96,1.0140653390411718,1.0376021617400402,1.0611932878678527,1.0856809452744767,75.64633275546291,0.10242270342871136,0.31848924793583594,0.5479690045460944,0.7902787212480675
97,1.0097345255015973,1.0267240518268428,1.044403256989898,1.06335466774347,83.02175681319753,0.1018401934460018,0.31458330023412584,0.5387534780369283,0.7743732764578095
98,1.0065171740468026,1.0186074342249245,1.0318440076570745,1.0466205993188777,91.11627561154896,0.10139618088420611,0.31156679526349673,0.5315756647889377,0.7618932794444281
99,1.004281011919719,1.012917009561437,1.0229775547123698,1.0347262903877246,100.0,0.10107451252415525,0.30933125925065663,0.5261648921901371,0.7523327851453511
